Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Class
T8273,2024-03-04,C733,Smartphone,5.0,631.030679486463,pay pal,Failed,1
T27279,2023-13-01,C2737,Headphones,120.0,709.2358868570384,pay pal,completed,0
T79479,2025-02-30,C4833,Lapto,-1.0,858.6137956057211,credit card,completed,1
T36008,2023-13-01,C840,Headphones,0.0,997.4119499037796,creditcard,complete,1
T25038,2024-04-30,C606,Tablet,6.0,768.5192432538047,credit card,complete,0
T53814,0,C4592,Smartphone,719.0,74.24791133064423,pay pal,complete,1
T92278,2023-08-31,C1511,Tablet,0.0,357.4781429493305,credit card,Completed,0
T36535,0,C3960,T,10.0,0.0,pay pal,complete,0
T66352,2023-13-01,C3038,Smartphone,0.0,313.66265390918466,PayPal ,Failed,1
T66698,2025-02-30,C709,Laptop,868.0,0.0,PayPal,Failed,1
T43272,2021-09-06,C2944,Smartphone,5.0,0.0,Credit Card,complete,0
T53282,2020-12-21,C4770,Smartphone,969.0,339.7919070826316,Credit Card,complete,1
T1050,2023-08-14,C3701,Tablet,886.0,206.93192829012216,creditcard,Pending,1
T57820,2022-11-28,C4362,Laptop,-1.0,0.0,PayPal ,Completed,0
T1886,2023-10-16,C1557,Tablet,6.0,0.0,pay pal,Pending,0
T30165,0,C3417,Coffee Machine,964.0,892.2635723782934,PayPal,complete,1
T46106,2022-12-08,C255,Headphones,-2.0,927.3810054609332,pay pal,Pending,1
T45321,2022-07-03,C2715,Tablet,608.0,312.32105379147043,Credit Card,Pending,0
T49324,2023-13-01,C811,Laptop,3.0,956.2060017687973,credit card,Completed,1
T81557,2025-02-30,C3846,Coffee Machine,2.0,700.6692091462023,PayPal,Completed,0
T35080,0,C1317,Laptop,716.0,982.6210673485866,creditcard,Pending,1
T70154,2023-13-01,0,Smartphon,145.0,206.98540902531667,pay pal,Pending,0
T0909,2023-04-13,C2257,Coffee Machine,10.0,296.39987538825415,Credit Card,Failed,1
T83025,2025-02-30,C3773,Laptop,0.0,269.83531047094937,pay pal,Completed,0
T18678,2022-01-07,C343,Tablet,10.0,0.0,Credit Card,complete,0
T3536,2021-08-15,C832,Ta,1.0,179.71095070235447,PayPal ,completed,0
T75570,2020-05-08,C4755,Smartphone,8.0,832.5520085012241,PayPal ,complete,0
T64237,0,C2683,Tablet,-7.0,0.0,creditcard,complete,0
T7274,2023-13-01,C893,Coffee Machine,871.0,0.0,PayPal ,Failed,1
T71188,2023-05-17,C2045,Headphones,-2.0,0.0,creditcard,Completed,0
T44349,2025-02-30,C2673,Tablet,868.0,0.0,PayPal ,completed,1
T80403,2024-04-19,C958,Tablet,8.0,0.0,Cash,0,0
T33526,2023-13-01,0,Coffee Machine,328.0,771.3026349369708,creditcard,completed,0
0,2025-02-30,C3453,Headphones,127.0,167.52,PayPal,Completed,0
T20506,2025-02-30,C4611,Smartphone,-1.0,888.19,Credit Card,complete,1
T66484,2020-04-16,C4686,Coffee Machine,-4.0,324.1120431985062,PayPal,Completed,0
T80637,2025-02-30,0,Smartp,0.0,426.7122521129318,Credit Card,Failed,1
T73840,2022-04-18,C4447,Smartphone,5.0,114.85641416719764,PayPal,Pending,0
T50439,2020-08-17,C4962,Coffee Machine,-4.0,0.0,creditcard,Pending,0
T56382,2021-01-04,C4173,Coffee Machine,878.0,853.344422688339,credit card,completed,1
T1702,2020-01-09,C2972,Laptop,6.0,902.7673941522156,creditcard,Pending,1
T55032,2023-13-01,C1073,Smartphone,286.0,724.18,credit card,Completed,0
T2244,2023-13-01,C4530,Laptop,3.0,0.0,pay pal,Failed,1
T31458,2023-13-01,0,Laptop,931.0,0.0,PayPal,0,1
T0057,2023-13-01,C627,Laptop,863.0,0.0,credit card,0,1
T66267,0,C3822,Headphones,-7.0,0.0,credit card,completed,0
T33747,2023-13-01,C1094,Headphones,9.0,788.2631286708502,credit card,Pending,0
T16980,2025-02-30,C246,Sm,5.0,121.80856668429354,creditcard,Completed,0
T56388,2021-10-24,C4007,Laptop,-2.0,91.41577927440812,pay pal,complete,0
T29783,2023-10-21,C523,Coffee Machine,697.0,942.9059035038003,PayPal,Completed,1
T93772,2023-13-01,C3347,Tablet,-5.0,0.0,credit card,Failed,1
T22579,2025-02-30,C903,Tablet,4.0,224.25911658531103,creditcard,Pending,0
T31127,2023-10-22,C4706,Tablet,949.0,984.99,pay pal,complete,1
T18782,2025-02-30,C762,Tablet,694.0,351.7109704791951,Cash,Pending,0
T4961,2025-02-30,C384,Coffee Machine,562.0,0.0,pay pal,0,0
T64187,2025-02-30,C1722,Headphones,-4.0,0.0,pay pal,Pending,0
T17862,2021-02-15,C2123,Smartphone,-4.0,0.0,Cash,Failed,1
T37133,2023-13-01,C4215,Tablet,-5.0,0.0,PayPal,0,0
T87747,2023-13-01,C501,Smartphone,1.0,0.0,PayPal,completed,0
T3217,2025-02-30,C2724,Smartphone,-10.0,807.4367526513064,pay pal,completed,0
T62158,2025-02-30,C1721,Headphones,622.0,0.0,creditcard,complete,0
T98415,2023-13-01,C1062,Tablet,2.0,244.29230449827813,credit card,completed,0
T38502,2025-02-30,C3334,La,226.0,364.3946507002674,Credit Card,Completed,0
T32471,2025-02-30,C2782,Headphones,691.0,271.23736173071734,PayPal ,complete,0
T76728,2023-13-01,C3098,Coffee Machine,-6.0,874.7943224304312,creditcard,Completed,1
T31689,2023-13-01,C3774,Headphones,-2.0,0.0,Cash,Completed,0
T56852,2025-02-30,C3840,Coffee Machine,706.0,852.584820860293,Cash,complete,0
T49649,2025-02-30,C2760,Tablet,7.0,560.7077504016245,PayPal ,Failed,1
T52806,2023-13-01,C1461,Coffee Machine,6.0,979.2622697043122,PayPal ,Failed,1
0,2025-02-30,C3424,Tablet,141.0,303.88,creditcard,Completed,0
T56441,2023-13-01,C161,Laptop,-8.0,960.612569094964,pay pal,Failed,1
0,2023-13-01,C1011,Tablet,-3.0,655.67,PayPal ,Pending,0
0,2023-13-01,C3508,Tablet,-7.0,391.79,Cash,Failed,1
T1615,2023-13-01,C592,Smartphone,9.0,581.1506618473343,PayPal ,complete,0
T16293,0,C4333,Coffee Machine,2.0,65.97652284391415,Cash,completed,0
T94539,2023-13-01,C3941,Headphones,5.0,0.0,PayPal,complete,0
T61837,2020-02-08,0,Coffee Machine,925.0,620.7721095914501,Credit Card,Failed,1
T6765,2024-12-23,C4718,Coffee Machine,8.0,188.00943599669324,creditcard,Completed,0
T59317,2023-13-01,C1766,Coffee Machine,597.0,151.05952875364062,credit card,Pending,0
T27468,2023-02-02,C2663,Tablet,-9.0,55.46118408999906,PayPal,Completed,0
T2367,2023-13-01,C3470,Laptop,7.0,111.28842963059004,creditcard,Completed,0
T62224,2023-13-01,C3817,Coffee Machine,8.0,764.9140746371115,PayPal ,Completed,0
T14236,2023-13-01,C2947,Table,-4.0,529.0489174802105,pay pal,Completed,0
0,2023-13-01,C3889,Laptop,-5.0,253.0831686683113,Credit Card,Completed,0
T58500,2023-13-01,C3345,Tablet,432.0,0.0,pay pal,Failed,1
T94114,2025-02-30,C2497,Laptop,10.0,347.70088716702253,Credit Card,completed,0
T53939,2023-13-01,C1046,Coffee Machine,355.0,948.266678176964,PayPal,0,1
T69533,2023-13-01,C1867,Smartphone,-2.0,0.0,PayPal,completed,0
T65409,0,C2931,Tablet,7.0,0.0,Credit Card,Completed,0
T39843,2025-02-30,C2672,Smartphone,237.0,519.55,Credit Card,Completed,0
T75025,2023-13-01,C439,T,-1.0,158.62944331848792,Cash,complete,0
T40309,2025-02-30,C4421,Coffee Machine,2.0,289.46559265062933,pay pal,Pending,0
T3680,2025-02-30,C4979,Laptop,938.0,563.8566415665657,Credit Card,Completed,1
T57004,2023-13-01,C092,Laptop,976.0,644.083057037926,PayPal,complete,1
T17998,2022-10-11,C4018,Coffee Machin,211.0,0.0,Credit Card,Completed,0
T53215,2023-13-01,C4097,Smartphone,396.0,0.0,pay pal,0,0
T19324,2025-02-30,C2880,Smartphone,1.0,0.0,PayPal ,Completed,0
T64524,2025-02-30,C1371,Headphones,8.0,300.74106317003464,Credit Card,complete,0
T28416,2024-11-22,C661,Headphones,401.0,161.38708334653396,pay pal,complete,0
T83530,2021-10-31,C1080,Laptop,979.0,389.6859084312874,Credit Card,complete,1
T57561,2022-06-20,C4862,Smartphone,-6.0,0.0,PayPal,Failed,1
T71881,2024-07-05,C434,Laptop,198.0,0.0,Credit Card,Pending,0
T86891,2023-13-01,C1520,Tablet,104.0,52.0241654053159,Cash,0,0
T96692,2023-13-01,C1562,Headphones,-2.0,527.1039739073076,Credit Card,Pending,0
T9863,2025-02-30,C2103,Laptop,807.0,583.9272368405091,credit card,Pending,1
T22486,2020-01-29,C4370,Tablet,0.0,0.0,credit card,completed,0
T55548,2025-02-30,C985,Laptop,698.0,456.29243481203406,Credit Card,completed,0
T45668,2020-11-28,C3822,Tablet,476.0,599.0278788522611,pay pal,completed,0
T5609,2020-10-19,C2671,Laptop,-7.0,302.21542333042265,Cash,complete,0
T77089,2025-02-30,C4084,Laptop,377.0,518.0765915440265,pay pal,complete,0
T29204,2023-13-01,C1108,Tablet,222.0,50.17914160237274,PayPal,Failed,1
T96135,2024-02-07,C1131,Tablet,-2.0,589.76289366344,pay pal,0,0
T54031,2023-13-01,C2659,Laptop,944.0,493.5802103900757,creditcard,Failed,1
T36573,0,C4057,Smartphone,-10.0,957.3619903896924,PayPal ,Completed,1
T57924,2024-09-09,C2045,Lapto,-1.0,165.21,Cash,0,0
T35691,2025-02-30,C3597,Tablet,851.0,421.1971681838433,pay pal,Completed,1
0,2025-02-30,0,Smartphone,870.0,588.4175768086668,Cash,Failed,1
T56816,2023-13-01,C4154,Tablet,10.0,610.2078587765571,Credit Card,0,0
T55031,2023-13-01,C4737,Smartphone,-4.0,0.0,creditcard,completed,0
T64649,2022-02-08,C4427,Coffee Machine,-2.0,852.1794764379174,Cash,completed,0
T67697,2023-13-01,C2184,Headphones,10.0,317.77549348290705,creditcard,Pending,0
T62041,2023-08-24,0,Coffee Machine,474.0,648.0255791341021,pay pal,Pending,0
T81305,0,C4430,Smartphone,9.0,687.469666576833,creditcard,Completed,0
T76026,2021-12-30,C3834,Headphones,-9.0,932.5483639976107,PayPal ,Completed,1
T98611,2022-10-26,C3044,Tablet,943.0,0.0,pay pal,complete,1
T98901,2025-02-30,C1613,Smartphone,-4.0,0.0,PayPal,Pending,0
0,2023-13-01,C1432,Tablet,294.0,0.0,PayPal,Failed,1
T73231,2025-02-30,C480,Coffee Machine,925.0,749.539226866207,PayPal,Failed,1
T41724,2021-09-18,C783,Smartphone,-4.0,954.113474531593,credit card,complete,1
T88661,2023-13-01,0,Coffee Machine,-6.0,309.86064521552885,pay pal,Pending,0
T7146,2025-02-30,C3128,Tablet,-5.0,950.50417235896,Cash,Failed,1
T15026,2023-13-01,C039,Headphones,-5.0,88.85900297903146,Cash,Failed,1
T57989,2023-13-01,C819,Headphones,114.0,744.2292422591413,Cash,0,0
T0598,2025-02-30,C3212,Smartphone,-9.0,282.22323251199384,credit card,Pending,0
T38058,2024-06-04,C4924,Headphones,702.0,0.0,PayPal ,0,0
0,2025-02-30,0,Tablet,7.0,472.3941053825116,Credit Card,completed,0
T25766,2025-02-30,C154,Laptop,329.0,0.0,creditcard,completed,0
T68450,2025-02-30,C1531,Coffee Machine,2.0,717.9057956656551,Cash,complete,0
T60696,2023-13-01,C4028,Laptop,318.0,0.0,creditcard,0,0
T27454,2023-13-01,C4864,Laptop,849.0,314.921769243869,Cash,Pending,1
T36304,2023-13-01,C4163,Tablet,-10.0,905.1964988404204,Cash,Failed,1
T98710,2025-02-30,0,Coffee Machine,3.0,311.27867977416093,pay pal,Completed,0
T9395,2023-13-01,C1182,Tablet,663.0,213.1352267478708,PayPal,Failed,1
T58807,2023-13-01,C691,Smartphone,3.0,687.86,PayPal ,completed,0
T62637,2025-02-30,C4606,Headphones,796.0,690.3280097621008,pay pal,complete,1
T72744,2021-11-14,C1825,Tablet,-8.0,799.389150378446,credit card,completed,0
T88101,2023-08-02,C1953,Smartphone,116.0,0.0,Cash,Failed,1
T98166,2023-13-01,C2333,Coffee Machine,4.0,535.6,PayPal,complete,0
T55097,2025-02-30,C3495,Headphones,664.0,213.09339906610035,Cash,0,0
T86479,2023-13-01,C3797,S,941.0,0.0,pay pal,0,1
0,2023-13-01,C535,Coffee Machine,313.0,114.1007245591212,PayPal,Pending,0
T7905,2021-05-10,C769,Tablet,939.0,792.6622778064127,pay pal,Failed,1
T90885,2023-13-01,C998,Headph,-1.0,120.12020911992914,creditcard,complete,0
T95798,2023-13-01,C1574,Laptop,0.0,962.0682835186236,PayPal ,completed,1
T44733,2021-07-17,C2164,Headphones,-8.0,967.5818709059648,creditcard,0,1
T50356,2024-02-06,C1329,Coffee Machine,894.0,230.90939163777887,credit card,completed,1
T39808,2025-02-30,C1875,Coffee ,6.0,862.626123488487,pay pal,Pending,1
T6022,0,C3811,Smartphone,-6.0,0.0,PayPal,Failed,1
T94033,2023-13-01,C044,Coffee Machine,-3.0,791.0191387344569,PayPal ,complete,0
T40077,2024-08-24,C555,Headphones,-6.0,716.674845993221,creditcard,Pending,0
T51084,2021-05-10,0,Headphone,-5.0,0.0,pay pal,Pending,0
0,2023-12-04,C907,Laptop,-1.0,603.014335830045,PayPal,Completed,0
T98120,2023-09-10,0,Smartphone,-8.0,902.740857676018,pay pal,complete,1
T85783,2025-02-30,C3070,Tablet,5.0,432.44,PayPal,completed,0
T1670,2025-02-30,0,Smartphone,-1.0,300.25,Cash,completed,0
T12942,2024-06-24,C4920,Coffee Machine,267.0,0.0,credit card,Completed,0
T56407,2024-05-28,C3829,Laptop,6.0,330.21678175924404,Credit Card,complete,0
T33530,2025-02-30,C1271,Table,-1.0,0.0,creditcard,complete,0
T8177,2023-13-01,C2863,Ta,-10.0,0.0,Credit Card,completed,0
T71161,2025-02-30,C4541,Coffee Machine,2.0,581.387398816028,pay pal,Failed,1
0,2023-13-01,C1840,Headphones,6.0,112.22442595497888,Cash,Pending,0
T91065,2023-04-17,0,He,-8.0,0.0,creditcard,Pending,0
T47397,2025-02-30,C528,Headphones,983.0,88.24681871989719,Cash,Failed,1
0,2023-13-01,C4733,Coffee Machine,-1.0,126.71,PayPal ,complete,0
T55897,2025-02-30,C025,Laptop,4.0,913.3595806911684,PayPal,Pending,1
T7920,2025-02-30,C019,Smartphone,6.0,385.4217441202794,creditcard,0,0
T42924,2024-06-29,C4917,Laptop,121.0,623.1106109232516,PayPal ,completed,0
T82400,2020-11-28,0,Headphones,7.0,0.0,PayPal ,complete,0
T34365,2023-13-01,C4223,Laptop,-4.0,0.0,PayPal ,Failed,1
T51929,2025-01-07,C4649,Coffee Machine,-9.0,213.757756785844,credit card,complete,0
T63583,2024-04-23,0,Headphones,5.0,333.140585355722,Cash,Failed,1
T4862,2020-02-19,C3274,Coffee Machine,3.0,334.0860871323692,Cash,completed,0
T94923,2023-13-01,C1188,Tablet,6.0,0.0,pay pal,completed,0
T47544,2023-05-18,C947,Tablet,-2.0,823.599928446636,creditcard,0,0
T76216,2025-02-30,C4718,Smartphone,-9.0,167.8836673815357,PayPal,Pending,0
T46054,2025-02-30,C3847,Headphones,239.0,566.1417791541331,PayPal,completed,0
T74281,2023-13-01,C3560,Tab,488.0,371.8224423432156,credit card,Completed,0
T43148,2023-09-22,C2404,Smartphone,-6.0,540.9854131979982,Cash,Failed,1
T11806,2023-13-01,C3767,S,9.0,722.0341276055865,creditcard,Completed,0
0,2023-13-01,C827,Laptop,-10.0,780.8189849004715,creditcard,0,0
T59259,2025-02-30,C4073,Tablet,-1.0,775.5472950425233,creditcard,Pending,0
0,2023-13-01,C1683,Tablet,10.0,0.0,creditcard,Completed,0
T22100,2022-07-07,0,Headphones,-7.0,0.0,PayPal ,0,0
T16260,2025-02-30,0,Coffee,848.0,838.6989490088256,creditcard,complete,1
T18171,2024-08-20,C755,Coffee Machine,-2.0,0.0,Credit Card,Failed,1
T93126,2023-13-01,C4818,Tablet,356.0,584.3919437335959,PayPal ,complete,0
T64386,2024-12-13,C3596,Tablet,653.0,324.8859973982414,pay pal,0,0
T8121,2023-13-01,C2022,Laptop,3.0,342.92213645799217,credit card,Completed,0
T64076,2025-02-30,C2892,Laptop,2.0,164.75766296138193,Credit Card,0,0
T95245,2025-02-30,C4838,Headphones,-8.0,551.8198606754843,Cash,Failed,1
T15009,2023-13-01,C1605,Tablet,822.0,200.2983935901307,pay pal,0,1
T93891,2023-13-01,C4809,Lapt,424.0,596.0193573305754,PayPal,Failed,1
T9416,2022-09-07,C1905,Tablet,0.0,171.8504525175501,creditcard,Completed,0
T90419,2023-13-01,C1657,Coffee Machine,-6.0,0.0,Cash,complete,0
T32748,2022-01-30,C4367,Tablet,-8.0,106.67385956471378,creditcard,completed,0
T49696,2023-13-01,C1918,Smartphone,-10.0,0.0,PayPal,Failed,1
T25144,2025-01-24,C2024,Headphone,9.0,967.6061992901534,pay pal,Pending,1
T8799,2022-08-14,0,Headphones,8.0,976.2172795159976,creditcard,Failed,1
0,2023-13-01,C3490,Lapto,300.0,0.0,credit card,Failed,1
T96816,2021-01-17,C157,T,-3.0,979.8084538877814,pay pal,Pending,1
T15620,2025-02-30,C1515,Tablet,2.0,0.0,PayPal,completed,0
T25817,2025-02-30,C1574,Smartphone,10.0,240.1788283934526,PayPal ,0,0
T74470,2025-02-30,C1044,Coffee Machine,-4.0,90.42772340534566,creditcard,Failed,1
T41336,2023-10-07,C1169,Headphones,2.0,0.0,Cash,Failed,1
T18362,2023-13-01,C2471,Laptop,7.0,174.19699528971535,credit card,Pending,0
T43564,2023-07-12,C3757,Coffee Machine,6.0,433.5045244558602,Cash,completed,0
T91664,2025-02-30,C4138,Smartphone,3.0,0.0,Credit Card,Pending,0
T16207,2024-10-07,C4024,Tablet,-6.0,0.0,Credit Card,Pending,0
T61387,2024-03-04,C1574,Headphones,4.0,0.0,Cash,Completed,0
T10337,2020-03-13,C033,Headphones,2.0,883.3850452859208,credit card,0,1
T30553,2023-13-01,C190,Tablet,-4.0,234.41,PayPal ,Completed,0
T53610,2023-13-01,C1062,Tablet,-10.0,0.0,PayPal ,Pending,0
T34929,2023-13-01,C391,Coffee Machine,978.0,463.9059164422006,PayPal ,Pending,1
T24205,2025-02-30,C481,Coffee Machine,4.0,0.0,Credit Card,0,0
T33759,2023-13-01,C1206,Tablet,8.0,0.0,pay pal,Completed,0
T2655,2024-04-29,C3030,Headphones,542.0,718.3900576465777,Cash,complete,0
T55599,0,C2696,Laptop,-5.0,0.0,pay pal,0,0
T43247,2025-02-30,C1603,Coffee Machine,-7.0,750.7,pay pal,0,0
T21819,2023-13-01,C895,Coffee Machine,-2.0,746.548347027926,Cash,0,0
T74443,2023-13-01,C3597,Smartphone,-7.0,558.7846170139937,PayPal ,Failed,1
T96932,2023-13-01,C3008,Coffee Machine,3.0,454.8060376648449,Cash,Pending,0
T66674,2023-13-01,C4004,C,698.0,749.2382666180129,pay pal,0,0
T12975,2025-02-30,C2629,Coffee Machine,251.0,788.1981136402314,PayPal,Pending,0
T65356,2021-01-19,C2402,Headphones,-5.0,232.3068471817733,creditcard,Failed,1
T11597,2023-13-01,C3090,Coffee Machine,891.0,0.0,pay pal,Completed,1
T66047,2022-07-10,C3100,Tablet,9.0,438.7,Cash,complete,0
T63395,2023-09-06,C1839,Laptop,10.0,505.8240567811159,credit card,Failed,1
T10130,2024-04-11,C2320,Tablet,9.0,273.5412143158693,credit card,0,0
T92546,2025-02-30,C1974,Coffee Machine,4.0,134.01428265527875,Credit Card,Pending,0
T57501,2025-02-30,C2401,Laptop,0.0,496.57,PayPal ,0,0
T97157,2023-13-01,0,Tablet,7.0,232.3305381338164,PayPal,Completed,0
T74780,2023-04-06,C2110,Smartphone,352.0,963.8241533261848,PayPal,complete,1
T98332,0,C4654,Smartphone,-3.0,898.2824013368845,creditcard,Pending,1
T47701,2023-13-01,C2394,Laptop,2.0,671.8377583722538,pay pal,Pending,0
T37390,2024-01-24,C1926,Laptop,-8.0,326.6178919204765,PayPal ,Failed,1
T30667,2025-02-30,C3305,Laptop,-8.0,397.5989345199007,PayPal ,Completed,0
T0558,2023-13-01,C3593,Laptop,-7.0,0.0,pay pal,0,0
T62510,2023-05-25,C2250,Smartphone,7.0,616.5954963716844,PayPal,0,0
T70376,0,C4757,Laptop,0.0,115.03500004966052,PayPal ,0,0
T21447,2023-13-01,C1117,Laptop,9.0,0.0,Credit Card,Completed,0
T18014,2023-09-15,C2667,Laptop,132.0,885.9115219587436,PayPal,complete,1
T86761,2023-09-09,C1853,Headphones,0.0,0.0,PayPal,Completed,0
T59100,2023-13-01,C1621,Tablet,10.0,0.0,PayPal,0,0
T87455,2023-13-01,C1974,Coffee Machine,657.0,53.16322982081198,credit card,0,0
0,2025-02-30,C1619,Laptop,-5.0,416.0560483563328,pay pal,Pending,0
T33911,2023-13-01,C611,Coffee Machine,7.0,436.46140178953897,PayPal,completed,0
T71726,2023-13-01,C4280,Headphones,-9.0,83.78664697020483,PayPal,Completed,0
T63576,2020-03-08,C2459,Smartphone,-8.0,534.8083929611739,PayPal,Pending,0
T7433,2025-02-30,C1945,Smartphone,4.0,124.4552301027018,PayPal ,Pending,0
T11921,2023-13-01,C3889,Laptop,6.0,0.0,Credit Card,Pending,0
T89779,2024-06-21,C1630,Coffee Machine,956.0,0.0,creditcard,0,1
T9229,2020-06-24,C083,Coffee Machine,4.0,693.1155279234625,pay pal,complete,0
T24241,2023-13-01,C759,Coffee Machine,255.0,595.76,Credit Card,0,0
T37925,2023-13-01,C932,Smartphone,-8.0,451.4359749721018,creditcard,completed,0
T83722,0,C2359,Smartphone,8.0,862.9678714598192,pay pal,Pending,1
T86677,2022-08-04,C494,Coffee Machine,705.0,572.04,credit card,Completed,0
T14457,2022-07-01,C4351,Smartphone,6.0,166.2458525780981,PayPal ,complete,0
0,2022-07-24,C1347,Headphones,-2.0,729.657275100203,credit card,Failed,1
T33299,2021-08-03,C331,Coffee Machine,112.0,593.7649632546581,PayPal ,completed,0
T75269,2023-13-01,C4940,Smartphone,162.0,377.3322783491429,Cash,Completed,0
T9618,2023-13-01,C3062,Laptop,252.0,714.5792211478084,pay pal,0,0
T42596,2020-05-11,C3921,Smartphone,8.0,198.35025732821657,Credit Card,Failed,1
T1920,2023-13-01,C1238,Laptop,-2.0,0.0,creditcard,Completed,0
T45593,2021-05-28,C812,Coffee Machine,-6.0,0.0,creditcard,Completed,0
T94148,2023-13-01,C2017,Laptop,892.0,0.0,PayPal ,completed,1
T93646,2025-02-30,C2891,Laptop,227.0,110.786101099324,pay pal,Pending,0
T92635,2023-13-01,C3399,Laptop,3.0,204.57026781731477,PayPal,completed,0
T91063,2025-02-30,C3849,Headphones,281.0,184.3426087115797,creditcard,completed,0
T31913,2023-13-01,C227,Laptop,774.0,0.0,Cash,0,1
T49397,2021-07-17,C3174,Laptop,-5.0,895.8823331659613,PayPal,completed,1
T1950,2023-13-01,C3161,Laptop,368.0,0.0,creditcard,completed,0
T98993,2020-11-07,C1044,Smart,-2.0,281.7021377670213,Cash,Pending,0
T96926,2024-09-11,C540,Smartphone,718.0,520.8248462435589,creditcard,completed,1
T44135,2020-09-02,C2942,Tablet,335.0,0.0,credit card,Failed,1
T43373,2025-02-30,C1820,Smartphone,216.0,113.47543749596724,Cash,completed,0
T2366,2025-02-30,C3450,Tablet,2.0,450.98599437937736,Cash,Pending,0
0,2023-10-21,C2745,Headphones,-6.0,778.8032985360153,Credit Card,Failed,1
T86712,2020-08-24,C3787,Tablet,226.0,712.7679936259758,PayPal,0,0
T11699,2023-13-01,C4991,Smartphone,-9.0,315.55709277455384,Credit Card,Failed,1
T98772,2025-02-30,C2762,Smartphone,989.0,230.3244992195552,creditcard,0,1
T50392,2025-02-30,C4584,Smartphone,-2.0,0.0,Cash,0,0
T22726,2021-01-19,C4037,Coffee Machine,7.0,931.4145900285582,credit card,0,1
T27453,2025-02-30,C4043,Smartp,-9.0,0.0,creditcard,0,0
T62752,2021-08-10,C3265,Smartphone,0.0,52.17803895063242,PayPal ,completed,0
T33616,2023-13-01,C1509,Headphones,5.0,125.33904351999831,pay pal,Completed,0
T67914,2022-03-10,C2824,Smartphone,-5.0,0.0,Credit Card,Pending,0
T15142,2025-02-30,C2528,Tablet,7.0,0.0,Cash,complete,0
T24279,2023-13-01,C3150,Headphones,871.0,499.793974222335,Cash,complete,1
T14552,2025-02-30,C005,Headphones,-9.0,0.0,Credit Card,completed,0
T67440,2020-04-26,C1378,Tablet,431.0,0.0,Cash,complete,0
T22598,2025-02-30,C961,Laptop,-2.0,892.1352881713876,pay pal,completed,1
T26326,2020-06-22,C4576,Tablet,4.0,882.0822544364897,pay pal,0,1
T49117,2025-02-30,C3186,Coffee Machine,5.0,0.0,credit card,Pending,0
T47043,2023-13-01,C844,Headphones,184.0,990.8437518254472,Credit Card,completed,1
T96746,2025-02-30,C2739,Smartphone,4.0,0.0,pay pal,complete,0
T77831,2020-05-13,C4476,Tablet,-9.0,889.6267134253877,credit card,complete,1
T91968,2025-02-30,C2788,Headphones,499.0,360.3749474770956,PayPal,Failed,1
T3061,2023-13-01,C3418,Headphones,-2.0,50.48026611191551,credit card,complete,0
T85780,0,C3638,Headphones,253.0,779.9,Credit Card,complete,0
T89039,2025-02-30,C960,Laptop,4.0,0.0,PayPal,Failed,1
T82209,2023-13-01,C242,He,-7.0,676.6793829636392,Credit Card,Failed,1
T81068,2023-13-01,C2639,Coffee Machine,-1.0,0.0,Cash,Completed,0
T58446,2025-02-30,C4000,Coffee Machine,757.0,0.0,creditcard,0,1
T48283,2025-02-30,C4585,Coffee Machi,-8.0,0.0,pay pal,Pending,0
T66119,2023-13-01,C2618,Coffee Machine,-5.0,658.6473501387281,creditcard,complete,0
T21072,2023-13-01,C4569,Headphones,-2.0,701.0523103926095,Cash,0,0
T88724,2025-02-30,C3989,Headphones,608.0,0.0,PayPal ,complete,0
T77008,2023-13-01,C4693,Smartphone,555.0,458.3376780643515,Credit Card,completed,0
T72572,2022-08-29,C741,Headphones,0.0,581.4802960563964,Cash,Pending,0
T91336,0,C1825,Lap,0.0,0.0,creditcard,complete,0
T53032,2025-02-30,C2320,Tab,-8.0,0.0,PayPal ,0,0
T34949,2023-01-10,C1062,Coffee Machine,8.0,138.3440919170394,PayPal ,complete,0
T59406,2025-02-30,C2691,Smartphone,5.0,703.0877118430024,credit card,0,0
0,2023-13-01,C2821,Laptop,232.0,587.9985729086632,credit card,Failed,1
T75864,2023-13-01,C3816,Smartphone,778.0,145.67950594085949,PayPal ,complete,1
T40392,2024-04-09,C2126,Headphones,718.0,0.0,credit card,0,1
T21102,2022-07-31,C1039,Tablet,565.0,730.1701196492312,Credit Card,0,0
T26998,2025-02-30,C790,Laptop,3.0,0.0,Credit Card,Failed,1
T49714,2024-08-30,C2048,Coff,0.0,185.63241169588852,creditcard,Completed,0
T52588,2025-02-30,C3880,Laptop,-6.0,330.98589547241227,PayPal ,complete,0
T20230,2023-13-01,C2103,Smartphone,7.0,917.32,pay pal,Pending,1
T19155,2025-02-30,C4043,Headphones,-3.0,138.0093712705475,pay pal,0,0
T48349,2023-09-27,C1096,Smartphone,807.0,368.65600996183935,PayPal,Pending,1
T83457,2021-05-21,C1682,Smartphone,-3.0,826.7461468776867,Credit Card,0,0
T81109,2023-13-01,C1001,Tablet,3.0,0.0,creditcard,Pending,0
T62072,2020-12-26,C056,Tablet,-1.0,788.3986639134622,PayPal,Pending,0
T63088,2020-01-07,C4407,Ta,456.0,591.3895296248147,Credit Card,Completed,0
0,2023-13-01,C692,Laptop,-9.0,0.0,credit card,0,0
0,2023-13-01,C1484,Tablet,-10.0,181.8642724120076,PayPal ,Completed,0
